Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
279,01/28/2020 23:00:00,Beijing,Mainland China,01/28/2020 23:00:00,91.0,1.0,4.0
280,01/28/2020 23:00:00,Fujian,Mainland China,01/28/2020 23:00:00,82.0,0.0,0.0
281,01/28/2020 23:00:00,Shanghai,Mainland China,01/28/2020 23:00:00,80.0,1.0,4.0
282,01/28/2020 23:00:00,Guangxi,Mainland China,01/28/2020 23:00:00,58.0,0.0,2.0
283,01/28/2020 23:00:00,Shaanxi,Mainland China,01/28/2020 23:00:00,56.0,0.0,0.0
284,01/28/2020 23:00:00,Hebei,Mainland China,01/28/2020 23:00:00,48.0,1.0,0.0
285,01/28/2020 23:00:00,Yunnan,Mainland China,01/28/2020 23:00:00,44.0,0.0,0.0
286,01/28/2020 23:00:00,Hainan,Mainland China,01/28/2020 23:00:00,43.0,1.0,0.0
287,01/28/2020 23:00:00,Heilongjiang,Mainland China,01/28/2020 23:00:00,37.0,1.0,0.0
288,01/28/2020 23:00:00,Liaoning,Mainland China,01/28/2020 23:00:00,36.0,0.0,0.0
289,01/28/2020 23:00:00,Shanxi,Mainland China,01/28/2020 23:00:00,27.0,0.0,0.0
290,01/28/2020 23:00:00,Tianjin,Mainland China,01/28/2020 23:00:00,25.0,0.0,0.0
291,01/28/2020 23:00:00,Gansu,Mainland China,01/28/2020 23:00:00,24.0,0.0,0.0
292,01/28/2020 23:00:00,Inner Mongolia,Mainland China,01/28/2020 23:00:00,16.0,0.0,0.0
293,01/28/2020 23:00:00,Xinjiang,Mainland China,01/28/2020 23:00:00,13.0,0.0,0.0
294,01/28/2020 23:00:00,Ningxia,Mainland China,01/28/2020 23:00:00,12.0,0.0,0.0
295,01/28/2020 23:00:00,Guizhou,Mainland China,01/28/2020 23:00:00,9.0,0.0,0.0
296,01/28/2020 23:00:00,Jilin,Mainland China,01/28/2020 23:00:00,9.0,0.0,0.0
297,01/28/2020 23:00:00,Hong Kong,Hong Kong,01/28/2020 23:00:00,8.0,0.0,0.0
298,01/28/2020 23:00:00,Taiwan,Taiwan,01/28/2020 23:00:00,8.0,0.0,0.0
299,01/28/2020 23:00:00,Macau,Macau,01/28/2020 23:00:00,7.0,0.0,0.0
300,01/28/2020 23:00:00,Qinghai,Mainland China,01/28/2020 23:00:00,6.0,0.0,0.0
301,01/28/2020 23:00:00,Washington,US,01/28/2020 23:00:00,1.0,0.0,0.0
302,01/28/2020 23:00:00,Illinois,US,01/28/2020 23:00:00,1.0,0.0,0.0
303,01/28/2020 23:00:00,California,US,01/28/2020 23:00:00,2.0,0.0,0.0
304,01/28/2020 23:00:00,Arizona,US,01/28/2020 23:00:00,1.0,0.0,0.0
305,01/28/2020 23:00:00,,Japan,01/28/2020 23:00:00,7.0,0.0,1.0
306,01/28/2020 23:00:00,,Thailand,01/28/2020 23:00:00,14.0,0.0,5.0
307,01/28/2020 23:00:00,,South Korea,01/28/2020 23:00:00,4.0,0.0,0.0
308,01/28/2020 23:00:00,,Singapore,01/28/2020 23:00:00,7.0,0.0,0.0
309,01/28/2020 23:00:00,,Vietnam,01/28/2020 23:00:00,2.0,0.0,0.0
310,01/28/2020 23:00:00,,France,01/28/2020 23:00:00,4.0,0.0,0.0
311,01/28/2020 23:00:00,,Nepal,01/28/2020 23:00:00,1.0,0.0,0.0
312,01/28/2020 23:00:00,,Malaysia,01/28/2020 23:00:00,7.0,0.0,0.0
313,01/28/2020 23:00:00,Ontario,Canada,01/28/2020 23:00:00,1.0,0.0,0.0
314,01/28/2020 23:00:00,British Columbia,Canada,01/28/2020 23:00:00,1.0,0.0,0.0
315,01/28/2020 23:00:00,,Cambodia,01/28/2020 23:00:00,1.0,0.0,0.0
316,01/28/2020 23:00:00,,Sri Lanka,01/28/2020 23:00:00,1.0,0.0,0.0
317,01/28/2020 23:00:00,New South Wales,Australia,01/28/2020 23:00:00,4.0,0.0,0.0
318,01/28/2020 23:00:00,Victoria,Australia,01/28/2020 23:00:00,1.0,0.0,0.0
319,01/28/2020 23:00:00,Bavaria,Germany,01/28/2020 23:00:00,4.0,0.0,0.0
320,01/29/2020 21:00:00,Hubei,Mainland China,01/29/2020 21:00:00,4586.0,162.0,90.0
321,01/29/2020 21:00:00,Zhejiang,Mainland China,01/29/2020 21:00:00,428.0,0.0,4.0
322,01/29/2020 21:00:00,Guangdong,Mainland China,01/29/2020 21:00:00,311.0,0.0,6.0
323,01/29/2020 21:00:00,Henan,Mainland China,01/29/2020 21:00:00,278.0,2.0,2.0
324,01/29/2020 21:00:00,Hunan,Mainland China,01/29/2020 21:00:00,277.0,0.0,0.0
325,01/29/2020 21:00:00,Anhui,Mainland China,01/29/2020 21:00:00,200.0,0.0,2.0
326,01/29/2020 21:00:00,Chongqing,Mainland China,01/29/2020 21:00:00,165.0,0.0,1.0
327,01/29/2020 21:00:00,Jiangxi,Mainland China,01/29/2020 21:00:00,162.0,0.0,4.0
328,01/29/2020 21:00:00,Shandong,Mainland China,01/29/2020 21:00:00,145.0,0.0,1.0
329,01/29/2020 21:00:00,Sichuan,Mainland China,01/29/2020 21:00:00,142.0,1.0,1.0
330,01/29/2020 21:00:00,Jiangsu,Mainland China,01/29/2020 21:00:00,129.0,0.0,1.0
331,01/29/2020 21:00:00,Beijing,Mainland China,01/29/2020 21:00:00,111.0,1.0,4.0
332,01/29/2020 21:00:00,Shanghai,Mainland China,01/29/2020 21:00:00,101.0,1.0,5.0
333,01/29/2020 21:00:00,Fujian,Mainland China,01/29/2020 21:00:00,101.0,0.0,0.0
334,01/29/2020 21:00:00,Guangxi,Mainland China,01/29/2020 21:00:00,78.0,0.0,2.0
335,01/29/2020 21:00:00,Hebei,Mainland China,01/29/2020 21:00:00,65.0,1.0,0.0
336,01/29/2020 21:00:00,Shaanxi,Mainland China,01/29/2020 21:00:00,56.0,0.0,0.0
337,01/29/2020 21:00:00,Yunnan,Mainland China,01/29/2020 21:00:00,55.0,0.0,0.0
338,01/29/2020 21:00:00,Hainan,Mainland China,01/29/2020 21:00:00,43.0,1.0,0.0
339,01/29/2020 21:00:00,Heilongjiang,Mainland China,01/29/2020 21:00:00,43.0,1.0,0.0
340,01/29/2020 21:00:00,Liaoning,Mainland China,01/29/2020 21:00:00,39.0,0.0,1.0
341,01/29/2020 21:00:00,Shanxi,Mainland China,01/29/2020 21:00:00,35.0,0.0,1.0
342,01/29/2020 21:00:00,Tianjin,Mainland China,01/29/2020 21:00:00,27.0,0.0,0.0
343,01/29/2020 21:00:00,Gansu,Mainland China,01/29/2020 21:00:00,26.0,0.0,0.0
344,01/29/2020 21:00:00,Inner Mongolia,Mainland China,01/29/2020 21:00:00,16.0,0.0,0.0
345,01/29/2020 21:00:00,Jilin,Mainland China,01/29/2020 21:00:00,14.0,0.0,1.0
346,01/29/2020 21:00:00,Xinjiang,Mainland China,01/29/2020 21:00:00,14.0,0.0,0.0
347,01/29/2020 21:00:00,Guizhou,Mainland China,01/29/2020 21:00:00,12.0,0.0,1.0
348,01/29/2020 21:00:00,Ningxia,Mainland China,01/29/2020 21:00:00,12.0,0.0,0.0
349,01/29/2020 21:00:00,Hong Kong,Hong Kong,01/29/2020 21:00:00,10.0,0.0,0.0
350,01/29/2020 21:00:00,Taiwan,Taiwan,01/29/2020 21:00:00,8.0,0.0,0.0
351,01/29/2020 21:00:00,Macau,Macau,01/29/2020 21:00:00,7.0,0.0,0.0
352,01/29/2020 21:00:00,Qinghai,Mainland China,01/29/2020 21:00:00,6.0,0.0,0.0
353,01/29/2020 21:00:00,Tibet,Mainland China,01/29/2020 21:00:00,1.0,0.0,0.0
354,01/29/2020 21:00:00,Washington,US,01/29/2020 21:00:00,1.0,0.0,0.0
355,01/29/2020 21:00:00,Illinois,US,01/29/2020 21:00:00,1.0,0.0,0.0
356,01/29/2020 21:00:00,California,US,01/29/2020 21:00:00,2.0,0.0,0.0
357,01/29/2020 21:00:00,Arizona,US,01/29/2020 21:00:00,1.0,0.0,0.0
358,01/29/2020 21:00:00,,Japan,01/29/2020 21:00:00,11.0,0.0,1.0
359,01/29/2020 21:00:00,,Thailand,01/29/2020 21:00:00,14.0,0.0,5.0
360,01/29/2020 21:00:00,,South Korea,01/29/2020 21:00:00,4.0,0.0,0.0
361,01/29/2020 21:00:00,,Singapore,01/29/2020 21:00:00,10.0,0.0,0.0
362,01/29/2020 21:00:00,,Vietnam,01/29/2020 21:00:00,2.0,0.0,0.0
363,01/29/2020 21:00:00,,France,01/29/2020 21:00:00,5.0,0.0,0.0
364,01/29/2020 21:00:00,,Nepal,01/29/2020 21:00:00,1.0,0.0,0.0
365,01/29/2020 21:00:00,,Malaysia,01/29/2020 21:00:00,7.0,0.0,0.0
366,01/29/2020 21:00:00,Ontario,Canada,01/29/2020 21:00:00,2.0,0.0,0.0
367,01/29/2020 21:00:00,British Columbia,Canada,01/29/2020 21:00:00,1.0,0.0,0.0
368,01/29/2020 21:00:00,,Cambodia,01/29/2020 21:00:00,1.0,0.0,0.0
369,01/29/2020 21:00:00,,Sri Lanka,01/29/2020 21:00:00,1.0,0.0,0.0
370,01/29/2020 21:00:00,New South Wales,Australia,01/29/2020 21:00:00,4.0,0.0,0.0
371,01/29/2020 21:00:00,Victoria,Australia,01/29/2020 21:00:00,2.0,0.0,0.0
372,01/29/2020 21:00:00,Queensland,Australia,01/29/2020 21:00:00,1.0,0.0,0.0
373,01/29/2020 21:00:00,Bavaria,Germany,01/29/2020 21:00:00,4.0,0.0,0.0
374,01/29/2020 21:00:00,,Finland,01/29/2020 21:00:00,1.0,0.0,0.0
375,01/29/2020 21:00:00,,United Arab Emirates,01/29/2020 21:00:00,4.0,0.0,0.0
376,01/30/2020 21:30:00,Hubei,Mainland China,01/30/2020 21:30:00,5806.0,204.0,116.0
377,01/30/2020 21:30:00,Zhejiang,Mainland China,01/30/2020 21:30:00,537.0,0.0,9.0
378,01/30/2020 21:30:00,Guangdong,Mainland China,01/30/2020 21:30:00,393.0,0.0,11.0
379,01/30/2020 21:30:00,Henan,Mainland China,01/30/2020 21:30:00,352.0,2.0,3.0
380,01/30/2020 21:30:00,Hunan,Mainland China,01/30/2020 21:30:00,332.0,0.0,2.0
381,01/30/2020 21:30:00,Jiangxi,Mainland China,01/30/2020 21:30:00,240.0,0.0,7.0
382,01/30/2020 21:30:00,Anhui,Mainland China,01/30/2020 21:30:00,237.0,0.0,3.0
383,01/30/2020 21:30:00,Chongqing,Mainland China,01/30/2020 21:30:00,206.0,0.0,1.0
384,01/30/2020 21:30:00,Shandong,Mainland China,01/30/2020 21:30:00,178.0,0.0,2.0
385,01/30/2020 21:30:00,Sichuan,Mainland China,01/30/2020 21:30:00,177.0,1.0,1.0
386,01/30/2020 21:30:00,Jiangsu,Mainland China,01/30/2020 21:30:00,168.0,0.0,2.0
387,01/30/2020 21:30:00,Shanghai,Mainland China,01/30/2020 21:30:00,128.0,1.0,9.0
388,01/30/2020 21:30:00,Beijing,Mainland China,01/30/2020 21:30:00,121.0,1.0,5.0
389,01/30/2020 21:30:00,Fujian,Mainland China,01/30/2020 21:30:00,101.0,0.0,0.0
390,01/30/2020 21:30:00,Guangxi,Mainland China,01/30/2020 21:30:00,87.0,0.0,2.0
391,01/30/2020 21:30:00,Hebei,Mainland China,01/30/2020 21:30:00,82.0,1.0,0.0
392,01/30/2020 21:30:00,Yunnan,Mainland China,01/30/2020 21:30:00,76.0,0.0,0.0
393,01/30/2020 21:30:00,Shaanxi,Mainland China,01/30/2020 21:30:00,87.0,0.0,0.0
394,01/30/2020 21:30:00,Heilongjiang,Mainland China,01/30/2020 21:30:00,59.0,2.0,0.0
395,01/30/2020 21:30:00,Hainan,Mainland China,01/30/2020 21:30:00,50.0,1.0,1.0
396,01/30/2020 21:30:00,Liaoning,Mainland China,01/30/2020 21:30:00,45.0,0.0,1.0
397,01/30/2020 21:30:00,Shanxi,Mainland China,01/30/2020 21:30:00,39.0,0.0,1.0
398,01/30/2020 21:30:00,Tianjin,Mainland China,01/30/2020 21:30:00,32.0,0.0,0.0
399,01/30/2020 21:30:00,Gansu,Mainland China,01/30/2020 21:30:00,29.0,0.0,0.0
400,01/30/2020 21:30:00,Ningxia,Mainland China,01/30/2020 21:30:00,21.0,0.0,1.0
401,01/30/2020 21:30:00,Inner Mongolia,Mainland China,01/30/2020 21:30:00,20.0,0.0,0.0
402,01/30/2020 21:30:00,Xinjiang,Mainland China,01/30/2020 21:30:00,17.0,0.0,0.0
403,01/30/2020 21:30:00,Guizhou,Mainland China,01/30/2020 21:30:00,15.0,0.0,1.0
404,01/30/2020 21:30:00,Jilin,Mainland China,01/30/2020 21:30:00,14.0,0.0,1.0
405,01/30/2020 21:30:00,Hong Kong,Hong Kong,01/30/2020 21:30:00,12.0,0.0,0.0
406,01/30/2020 21:30:00,Taiwan,Taiwan,01/30/2020 21:30:00,9.0,0.0,0.0
407,01/30/2020 21:30:00,Qinghai,Mainland China,01/30/2020 21:30:00,8.0,0.0,0.0
408,01/30/2020 21:30:00,Macau,Macau,01/30/2020 21:30:00,7.0,0.0,0.0
409,01/30/2020 21:30:00,Tibet,Mainland China,01/30/2020 21:30:00,1.0,0.0,0.0
410,01/30/2020 21:30:00,Washington,US,01/30/2020 21:30:00,1.0,0.0,0.0
411,01/30/2020 21:30:00,Illinois,US,01/30/2020 21:30:00,2.0,0.0,0.0
412,01/30/2020 21:30:00,California,US,01/30/2020 21:30:00,2.0,0.0,0.0
413,01/30/2020 21:30:00,Arizona,US,01/30/2020 21:30:00,1.0,0.0,0.0
414,01/30/2020 21:30:00,,Japan,01/30/2020 21:30:00,11.0,0.0,1.0
415,01/30/2020 21:30:00,,Thailand,01/30/2020 21:30:00,14.0,0.0,5.0
416,01/30/2020 21:30:00,,South Korea,01/30/2020 21:30:00,6.0,0.0,0.0
417,01/30/2020 21:30:00,,Singapore,01/30/2020 21:30:00,10.0,0.0,0.0
418,01/30/2020 21:30:00,,Vietnam,01/30/2020 21:30:00,2.0,0.0,0.0
419,01/30/2020 21:30:00,,France,01/30/2020 21:30:00,5.0,0.0,0.0
420,01/30/2020 21:30:00,,Nepal,01/30/2020 21:30:00,1.0,0.0,0.0
421,01/30/2020 21:30:00,,Malaysia,01/30/2020 21:30:00,8.0,0.0,0.0
422,01/30/2020 21:30:00,Ontario,Canada,01/30/2020 21:30:00,2.0,0.0,0.0
423,01/30/2020 21:30:00,British Columbia,Canada,01/30/2020 21:30:00,1.0,0.0,0.0
424,01/30/2020 21:30:00,,Cambodia,01/30/2020 21:30:00,1.0,0.0,0.0
425,01/30/2020 21:30:00,,Sri Lanka,01/30/2020 21:30:00,1.0,0.0,0.0
426,01/30/2020 21:30:00,New South Wales,Australia,01/30/2020 21:30:00,4.0,0.0,2.0
427,01/30/2020 21:30:00,Victoria,Australia,01/30/2020 21:30:00,2.0,0.0,0.0
428,01/30/2020 21:30:00,Queensland,Australia,01/30/2020 21:30:00,3.0,0.0,0.0
429,01/30/2020 21:30:00,Bavaria,Germany,01/30/2020 21:30:00,4.0,0.0,0.0
430,01/30/2020 21:30:00,,Finland,01/30/2020 21:30:00,1.0,0.0,0.0
431,01/30/2020 21:30:00,,United Arab Emirates,01/30/2020 21:30:00,4.0,0.0,0.0
432,01/30/2020 21:30:00,,Philippines,01/30/2020 21:30:00,1.0,0.0,0.0
433,01/30/2020 21:30:00,,India,01/30/2020 21:30:00,1.0,0.0,0.0
434,01/30/2020 21:30:00,,Italy,01/30/2020 21:30:00,2.0,0.0,0.0
435,01/31/2020 19:00:00,Hubei,Mainland China,01/31/2020 19:00:00,7153.0,249.0,169.0
436,01/31/2020 19:00:00,Zhejiang,Mainland China,01/31/2020 19:00:00,537.0,0.0,14.0
437,01/31/2020 19:00:00,Guangdong,Mainland China,01/31/2020 19:00:00,436.0,0.0,10.0
438,01/31/2020 19:00:00,Henan,Mainland China,01/31/2020 19:00:00,352.0,2.0,3.0
439,01/31/2020 19:00:00,Hunan,Mainland China,01/31/2020 19:00:00,332.0,0.0,3.0
440,01/31/2020 19:00:00,Jiangxi,Mainland China,01/31/2020 19:00:00,240.0,0.0,7.0
441,01/31/2020 19:00:00,Chongqing,Mainland China,01/31/2020 19:00:00,238.0,1.0,1.0
442,01/31/2020 19:00:00,Anhui,Mainland China,01/31/2020 19:00:00,237.0,0.0,3.0
443,01/31/2020 19:00:00,Shandong,Mainland China,01/31/2020 19:00:00,184.0,0.0,2.0
444,01/31/2020 19:00:00,Sichuan,Mainland China,01/31/2020 19:00:00,177.0,1.0,1.0
445,01/31/2020 19:00:00,Jiangsu,Mainland China,01/31/2020 19:00:00,168.0,0.0,5.0
446,01/31/2020 19:00:00,Shanghai,Mainland China,01/31/2020 19:00:00,153.0,1.0,9.0
447,01/31/2020 19:00:00,Beijing,Mainland China,01/31/2020 19:00:00,139.0,1.0,5.0
448,01/31/2020 19:00:00,Fujian,Mainland China,01/31/2020 19:00:00,120.0,0.0,0.0
449,01/31/2020 19:00:00,Hebei,Mainland China,01/31/2020 19:00:00,96.0,1.0,0.0
450,01/31/2020 19:00:00,Guangxi,Mainland China,01/31/2020 19:00:00,88.0,0.0,2.0
451,01/31/2020 19:00:00,Shaanxi,Mainland China,01/31/2020 19:00:00,87.0,0.0,0.0
452,01/31/2020 19:00:00,Yunnan,Mainland China,01/31/2020 19:00:00,83.0,0.0,1.0
453,01/31/2020 19:00:00,Liaoning,Mainland China,01/31/2020 19:00:00,60.0,0.0,1.0
454,01/31/2020 19:00:00,Heilongjiang,Mainland China,01/31/2020 19:00:00,59.0,2.0,0.0
455,01/31/2020 19:00:00,Hainan,Mainland China,01/31/2020 19:00:00,58.0,1.0,1.0
456,01/31/2020 19:00:00,Shanxi,Mainland China,01/31/2020 19:00:00,47.0,0.0,1.0
457,01/31/2020 19:00:00,Gansu,Mainland China,01/31/2020 19:00:00,35.0,0.0,0.0
458,01/31/2020 19:00:00,Tianjin,Mainland China,01/31/2020 19:00:00,32.0,0.0,0.0
459,01/31/2020 19:00:00,Guizhou,Mainland China,01/31/2020 19:00:00,29.0,0.0,2.0
460,01/31/2020 19:00:00,Ningxia,Mainland China,01/31/2020 19:00:00,21.0,0.0,1.0
461,01/31/2020 19:00:00,Inner Mongolia,Mainland China,01/31/2020 19:00:00,20.0,0.0,0.0
462,01/31/2020 19:00:00,Xinjiang,Mainland China,01/31/2020 19:00:00,17.0,0.0,0.0
463,01/31/2020 19:00:00,Jilin,Mainland China,01/31/2020 19:00:00,14.0,0.0,1.0
464,01/31/2020 19:00:00,Hong Kong,Hong Kong,01/31/2020 19:00:00,13.0,0.0,0.0
465,01/31/2020 19:00:00,Taiwan,Taiwan,01/31/2020 19:00:00,10.0,0.0,0.0
466,01/31/2020 19:00:00,Qinghai,Mainland China,01/31/2020 19:00:00,8.0,0.0,0.0
467,01/31/2020 19:00:00,Macau,Macau,01/31/2020 19:00:00,7.0,0.0,0.0
468,01/31/2020 19:00:00,Tibet,Mainland China,01/31/2020 19:00:00,1.0,0.0,0.0
469,01/31/2020 19:00:00,Washington,US,01/31/2020 19:00:00,1.0,0.0,0.0
470,01/31/2020 19:00:00,Illinois,US,01/31/2020 19:00:00,2.0,0.0,0.0
471,01/31/2020 19:00:00,California,US,01/31/2020 19:00:00,3.0,0.0,0.0
472,01/31/2020 19:00:00,Arizona,US,01/31/2020 19:00:00,1.0,0.0,0.0
473,01/31/2020 19:00:00,,Japan,01/31/2020 19:00:00,17.0,0.0,1.0
474,01/31/2020 19:00:00,,Thailand,01/31/2020 19:00:00,19.0,0.0,7.0
475,01/31/2020 19:00:00,,South Korea,01/31/2020 19:00:00,11.0,0.0,0.0
476,01/31/2020 19:00:00,,Singapore,01/31/2020 19:00:00,16.0,0.0,0.0
477,01/31/2020 19:00:00,,Vietnam,01/31/2020 19:00:00,2.0,0.0,0.0
478,01/31/2020 19:00:00,,France,01/31/2020 19:00:00,6.0,0.0,0.0
479,01/31/2020 19:00:00,,Nepal,01/31/2020 19:00:00,1.0,0.0,0.0
480,01/31/2020 19:00:00,,Malaysia,01/31/2020 19:00:00,8.0,0.0,0.0
481,01/31/2020 19:00:00,Ontario,Canada,01/31/2020 19:00:00,2.0,0.0,0.0
482,01/31/2020 19:00:00,British Columbia,Canada,01/31/2020 19:00:00,1.0,0.0,0.0
483,01/31/2020 19:00:00,,Cambodia,01/31/2020 19:00:00,1.0,0.0,0.0
484,01/31/2020 19:00:00,,Sri Lanka,01/31/2020 19:00:00,1.0,0.0,0.0
485,01/31/2020 19:00:00,New South Wales,Australia,01/31/2020 19:00:00,4.0,0.0,2.0
486,01/31/2020 19:00:00,Victoria,Australia,01/31/2020 19:00:00,2.0,0.0,0.0
487,01/31/2020 19:00:00,Queensland,Australia,01/31/2020 19:00:00,3.0,0.0,0.0
488,01/31/2020 19:00:00,Bavaria,Germany,01/31/2020 19:00:00,7.0,0.0,0.0
489,01/31/2020 19:00:00,,Finland,01/31/2020 19:00:00,1.0,0.0,0.0
490,01/31/2020 19:00:00,,United Arab Emirates,01/31/2020 19:00:00,4.0,0.0,0.0
491,01/31/2020 19:00:00,,Philippines,01/31/2020 19:00:00,1.0,0.0,0.0
492,01/31/2020 19:00:00,,India,01/31/2020 19:00:00,1.0,0.0,0.0
493,01/31/2020 19:00:00,,Italy,01/31/2020 19:00:00,2.0,0.0,0.0
494,01/31/2020 19:00:00,,Sweden,01/31/2020 19:00:00,1.0,0.0,0.0
495,01/31/2020 19:00:00,,Russia,01/31/2020 19:00:00,2.0,0.0,0.0
496,01/31/2020 19:00:00,,Spain,01/31/2020 19:00:00,1.0,0.0,0.0
497,01/31/2020 19:00:00,,UK,01/31/2020 19:00:00,2.0,0.0,0.0
498,02/01/2020 23:00:00,Hubei,Mainland China,2020-01-02 23:33:00,9074.0,294.0,215.0
499,02/01/2020 23:00:00,Zhejiang,Mainland China,2020-02-02 02:13:00,661.0,0.0,23.0
500,02/01/2020 23:00:00,Guangdong,Mainland China,2020-02-02 01:23:00,604.0,0.0,14.0
501,02/01/2020 23:00:00,Henan,Mainland China,2020-02-02 00:53:00,493.0,2.0,4.0
502,02/01/2020 23:00:00,Hunan,Mainland China,2020-02-02 01:53:00,463.0,0.0,8.0
503,02/01/2020 23:00:00,Anhui,Mainland China,2020-02-02 01:33:00,340.0,0.0,5.0
504,02/01/2020 23:00:00,Jiangxi,Mainland China,2020-02-02 01:23:00,333.0,0.0,10.0
505,02/01/2020 23:00:00,Chongqing,Mainland China,2020-01-02 23:43:00,262.0,1.0,3.0
506,02/01/2020 23:00:00,Jiangsu,Mainland China,2020-02-02 01:13:00,236.0,0.0,6.0
507,02/01/2020 23:00:00,Sichuan,Mainland China,2020-02-02 01:03:00,231.0,1.0,3.0
508,02/01/2020 23:00:00,Shandong,Mainland China,2020-02-02 01:03:00,225.0,0.0,5.0
509,02/01/2020 23:00:00,Beijing,Mainland China,2020-02-02 03:05:00,183.0,1.0,9.0
510,02/01/2020 23:00:00,Shanghai,Mainland China,2020-02-02 00:23:00,177.0,1.0,10.0
511,02/01/2020 23:00:00,Fujian,Mainland China,2020-02-02 03:43:00,159.0,0.0,0.0
512,02/01/2020 23:00:00,Shaanxi,Mainland China,2020-02-02 03:23:00,116.0,0.0,0.0
513,02/01/2020 23:00:00,Guangxi,Mainland China,2020-02-02 00:23:00,111.0,0.0,2.0
514,02/01/2020 23:00:00,Hebei,Mainland China,2020-02-02 02:53:00,104.0,1.0,3.0
515,02/01/2020 23:00:00,Heilongjiang,Mainland China,2020-02-02 03:23:00,95.0,2.0,2.0
516,02/01/2020 23:00:00,Yunnan,Mainland China,2020-01-02 15:53:00,93.0,0.0,2.0
517,02/01/2020 23:00:00,Liaoning,Mainland China,2020-01-02 15:23:00,64.0,0.0,1.0
518,02/01/2020 23:00:00,Hainan,Mainland China,2020-02-02 01:03:00,63.0,1.0,1.0
519,02/01/2020 23:00:00,Shanxi,Mainland China,2020-01-02 23:33:00,56.0,0.0,1.0
520,02/01/2020 23:00:00,Tianjin,Mainland China,2020-02-02 02:03:00,45.0,0.0,0.0
521,02/01/2020 23:00:00,Gansu,Mainland China,2020-01-02 15:43:00,40.0,0.0,0.0
522,02/01/2020 23:00:00,Guizhou,Mainland China,2020-02-02 01:03:00,38.0,0.0,2.0
523,02/01/2020 23:00:00,Ningxia,Mainland China,2020-02-02 01:43:00,28.0,0.0,0.0
524,02/01/2020 23:00:00,Inner Mongolia,Mainland China,2020-02-02 03:43:00,27.0,0.0,1.0
525,02/01/2020 23:00:00,Jilin,Mainland China,2020-02-02 02:33:00,23.0,0.0,1.0
526,02/01/2020 23:00:00,Xinjiang,Mainland China,2020-02-02 00:43:00,21.0,0.0,0.0
527,02/01/2020 23:00:00,,Japan,2020-01-02 18:53:00,20.0,0.0,1.0
528,02/01/2020 23:00:00,,Thailand,1/31/2020 10:37,19.0,0.0,5.0
529,02/01/2020 23:00:00,,Singapore,2020-02-02 01:03:00,18.0,0.0,0.0
530,02/01/2020 23:00:00,,South Korea,2020-02-02 02:23:00,15.0,0.0,0.0
531,02/01/2020 23:00:00,Hong Kong,Hong Kong,2020-02-02 01:03:00,14.0,0.0,0.0
532,02/01/2020 23:00:00,Taiwan,Taiwan,1/31/2020 15:20,10.0,0.0,0.0
533,02/01/2020 23:00:00,Qinghai,Mainland China,2020-01-02 05:37:00,9.0,0.0,0.0
534,02/01/2020 23:00:00,,Germany,2020-01-02 23:33:00,8.0,0.0,0.0
535,02/01/2020 23:00:00,,Malaysia,1/31/2020 8:15,8.0,0.0,0.0
536,02/01/2020 23:00:00,Macau,Macau,1/31/2020 8:15,7.0,0.0,0.0
537,02/01/2020 23:00:00,,France,2020-01-02 01:52:00,6.0,0.0,0.0
538,02/01/2020 23:00:00,,Vietnam,2020-01-02 07:38:00,6.0,0.0,1.0
539,02/01/2020 23:00:00,New South Wales,Australia,2020-01-02 18:12:00,4.0,0.0,2.0
540,02/01/2020 23:00:00,Victoria,Australia,2020-01-02 18:12:00,4.0,0.0,0.0
541,02/01/2020 23:00:00,,United Arab Emirates,1/31/2020 8:15,4.0,0.0,0.0
542,02/01/2020 23:00:00,Queensland,Australia,2020-01-02 18:12:00,2.0,0.0,0.0
543,02/01/2020 23:00:00,Ontario,Canada,2020-01-02 18:12:00,3.0,0.0,0.0
544,02/01/2020 23:00:00,,Italy,1/31/2020 8:15,2.0,0.0,0.0
545,02/01/2020 23:00:00,,Philippines,2020-02-02 03:33:00,2.0,1.0,0.0
546,02/01/2020 23:00:00,,Russia,1/31/2020 16:13,2.0,0.0,0.0
547,02/01/2020 23:00:00,,UK,2020-01-02 01:52:00,2.0,0.0,0.0
548,02/01/2020 23:00:00,"Chicago, IL",US,2020-01-02 19:43:00,2.0,0.0,0.0
549,02/01/2020 23:00:00,South Australia,Australia,2020-01-02 18:12:00,2.0,0.0,0.0
550,02/01/2020 23:00:00,,Cambodia,1/31/2020 8:15,1.0,0.0,0.0
551,02/01/2020 23:00:00,British Columbia,Canada,2020-01-02 18:12:00,1.0,0.0,0.0
552,02/01/2020 23:00:00,,Finland,1/31/2020 8:15,1.0,0.0,0.0
553,02/01/2020 23:00:00,,India,1/31/2020 8:15,1.0,0.0,0.0
554,02/01/2020 23:00:00,Tibet,Mainland China,2020-01-02 01:52:00,1.0,0.0,0.0
555,02/01/2020 23:00:00,,Nepal,1/31/2020 8:15,1.0,0.0,0.0
556,02/01/2020 23:00:00,,Spain,2020-01-02 23:43:00,1.0,0.0,0.0
557,02/01/2020 23:00:00,,Sri Lanka,1/31/2020 8:15,1.0,0.0,0.0
558,02/01/2020 23:00:00,,Sweden,2020-01-02 02:13:00,1.0,0.0,0.0
559,02/01/2020 23:00:00,"Boston, MA",US,2020-01-02 19:43:00,1.0,0.0,0.0
